"","HUC8","YEAR","LAT","LONG","PRECIP_MM","TEMP_C","AREA_KM2","SLOPE_DEGREES","ELEVATION_FT","ET_MM","SOIL_A_PERCENT","SOIL_B_PERCENT","SOIL_C_PERCENT","SOIL_D_PERCENT","SOIL_A_D_PERCENT","SOIL_B_D_PERCENT","SOIL_C_D_PERCENT","LC_UNCLASSIFIED_PERCENT","LC_OPEN_WATER_PERCENT","LC_DEVELOPED_OPEN_SPACE_PERCENT","LC_DEVELOPED_LOW_INTENSITY_PERCENT","LC_DEVELOPED_MEDIUM_INTENSITY_PERCENT","LC_DEVELOPED_HIGH_INTENSITY_PERCENT","LC_BARREN_LAND_PERCENT","LC_DECIDUOUS_FOREST_PERCENT","LC_EVERGREEN_FOREST_PERCENT","LC_MIXED_FOREST_PERCENT","LC_SHRUB_PERCENT","LC_HERBACEOUS_PERCENT","LC_HAY_PASTURE_PERCENT","LC_CULTIVATED_CROPS_PERCENT","LC_WOODY_WETLANDS_PERCENT","LC_EMERGENT_HERBACEOUS_WETLANDS_PERCENT","KARST_PERCENT","IGNEOUS_INTRUSIVE_PERCENT","SEDIMENTARY_CLASTIC_PERCENT","METAMORPHIC_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_AND_SEDIMENTARY_UNDIFFERENTIATED_PERCENT","METAMORPHIC_SCHIST_PERCENT","SEDIMENTARY_UNDIFFERENTIATED_PERCENT","IGNEOUS_VOLCANIC_PERCENT","METAMORPHIC_UNDIFFERENTIATED_PERCENT","UNCONSOLIDATED_UNDIFFERENTIATED_PERCENT","IGNEOUS_UNDIFFERENTIATED_PERCENT","METAMORPHIC_GNEISS_PERCENT","METAMORPHIC_VOLCANIC_PERCENT","METAMORPHIC_SEDIMENTARY_CLASTIC_PERCENT","ASPECT_FLAT_PERCENT","ASPECT_NORTH_PERCENT","ASPECT_SOUTH_PERCENT","predictedBFI","fall","spr","summ","wint","Recharge","Province"
"746",15020008,2016,34.9293318181818,-110.882522727273,305.88,12.72,6539.4369,3.0093,5659.26371860574,304.04,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,0.1800620608375,23.96,12.49,36.98,17.01,0.331314191940995,"COLORADO PLATEAUS"
"747",15020008,2017,34.9293318181818,-110.882522727273,232.5,13.31,6539.4369,3.0093,5659.26371860574,207.49,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,0.254304576353345,4.39,11.44,35.43,43.98,6.36015745459716,"COLORADO PLATEAUS"
"748",15020008,2018,34.9293318181818,-110.882522727273,262.95,13.05,6539.4369,3.0093,5659.26371860574,295.1,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,0.164182954077666,31.9,3.88,39.69,9.16,0,"COLORADO PLATEAUS"
"749",15020008,2019,34.9293318181818,-110.882522727273,333.66,11.58,6539.4369,3.0093,5659.26371860574,354.23,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,0.253090198858576,33.74,17.36,10.18,40.35,0,"COLORADO PLATEAUS"
"750",15020008,2020,34.9293318181818,-110.882522727273,154.8,13.19,6539.4369,3.0093,5659.26371860574,189.51,0.0668,0.1878,0.3802,0.7532,0,0.0026,3e-04,0,7e-04,0.0066,0.0031,0.0021,3e-04,0.02,0,0.1577,0,0.5159,0.2782,3e-04,0,0.0117,0.0032,0.7797,0,0.4534,0,0,0,0.3547,0.0575,0,0.1344,0,0,0,0,0.0155,0.6207,0.3638,0.203974544783645,3.77,24.58,10.24,24.56,0,"COLORADO PLATEAUS"
"751",15020009,1991,35.4144666666667,-109.562138095238,282.31,11.23,2106.6499,2.7546,6513.07140472122,203.85,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.418409388725539,23.27,12.49,25.34,27.63,32.8284006394058,"COLORADO PLATEAUS"
"752",15020009,1992,35.4144666666667,-109.562138095238,386.29,11.47,2106.6499,2.7546,6513.07140472122,347.49,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.481886748067128,16.81,36.63,43.46,33.74,18.6972058250046,"COLORADO PLATEAUS"
"753",15020009,1993,35.4144666666667,-109.562138095238,324.49,11.47,2106.6499,2.7546,6513.07140472122,259.26,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.423826589790125,27.71,10.11,29.7,60.14,27.6462084520099,"COLORADO PLATEAUS"
"754",15020009,1994,35.4144666666667,-109.562138095238,286.14,12.05,2106.6499,2.7546,6513.07140472122,245.43,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.37366980498837,37.63,23.54,20.29,6.69,15.2120977610765,"COLORADO PLATEAUS"
"755",15020009,1995,35.4144666666667,-109.562138095238,238.21,12.37,2106.6499,2.7546,6513.07140472122,201.53,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.4289301354023,15.25,20.75,17.02,30.25,15.7331573665564,"COLORADO PLATEAUS"
"756",15020009,1996,35.4144666666667,-109.562138095238,204.5,12.84,2106.6499,2.7546,6513.07140472122,203.4,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.392445770196394,39.95,3.9,18.16,9.35,0.431690347216031,"COLORADO PLATEAUS"
"757",15020009,1997,35.4144666666667,-109.562138095238,322.05,11.9,2106.6499,2.7546,6513.07140472122,274.95,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.422197223726213,26.11,10.49,37.01,21.27,19.8854892375046,"COLORADO PLATEAUS"
"758",15020009,1998,35.4144666666667,-109.562138095238,305.46,11.3,2106.6499,2.7546,6513.07140472122,261.68,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.393818158727993,34.94,19.99,31.14,26.53,17.2413589891115,"COLORADO PLATEAUS"
"759",15020009,1999,35.4144666666667,-109.562138095238,232.48,12.32,2106.6499,2.7546,6513.07140472122,248.25,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.425438515978559,12.52,11.98,51.44,4.02,0,"COLORADO PLATEAUS"
"760",15020009,2000,35.4144666666667,-109.562138095238,237.92,12.88,2106.6499,2.7546,6513.07140472122,223.35,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.431535430636883,30.26,20.32,20.97,5.2,6.28747122437938,"COLORADO PLATEAUS"
"761",15020009,2001,35.4144666666667,-109.562138095238,203.48,12.57,2106.6499,2.7546,6513.07140472122,203.33,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.42338107061565,8.09,13.94,27.63,13.37,0.0635071605923378,"COLORADO PLATEAUS"
"762",15020009,2002,35.4144666666667,-109.562138095238,224.21,12.49,2106.6499,2.7546,6513.07140472122,198.27,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.409618939813491,32.8,5.64,17.85,11.78,10.6255152987619,"COLORADO PLATEAUS"
"763",15020009,2003,35.4144666666667,-109.562138095238,173.33,13.03,2106.6499,2.7546,6513.07140472122,194.1,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.497268400401709,15.37,5.57,21.26,26.16,0,"COLORADO PLATEAUS"
"764",15020009,2004,35.4144666666667,-109.562138095238,236.76,12,2106.6499,2.7546,6513.07140472122,244.65,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.451702891899812,37.98,11.51,16.34,9.14,0,"COLORADO PLATEAUS"
"765",15020009,2005,35.4144666666667,-109.562138095238,239.14,12.26,2106.6499,2.7546,6513.07140472122,206.49,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.44476364721128,5.81,18.45,24.19,38.53,14.5215330814483,"COLORADO PLATEAUS"
"766",15020009,2006,35.4144666666667,-109.562138095238,225.29,12.29,2106.6499,2.7546,6513.07140472122,208.83,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.528040142380845,22.49,11.18,36.9,2.21,8.6915407435887,"COLORADO PLATEAUS"
"767",15020009,2007,35.4144666666667,-109.562138095238,278.72,12.82,2106.6499,2.7546,6513.07140472122,177.63,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.4504313005959,11.86,12.71,36.07,15.02,45.5341001772395,"COLORADO PLATEAUS"
"768",15020009,2008,35.4144666666667,-109.562138095238,219.56,12.01,2106.6499,2.7546,6513.07140472122,240.56,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.43854802305687,15.09,3.29,26.45,37.72,0,"COLORADO PLATEAUS"
"769",15020009,2009,35.4144666666667,-109.562138095238,133,12.19,2106.6499,2.7546,6513.07140472122,137.65,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.581907907516869,8.36,11.64,9.62,17.43,0,"COLORADO PLATEAUS"
"770",15020009,2010,35.4144666666667,-109.562138095238,307.34,11.79,2106.6499,2.7546,6513.07140472122,255.31,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.40984089766794,20.7,6.65,38.86,29.67,21.3240219056629,"COLORADO PLATEAUS"
"771",15020009,2011,35.4144666666667,-109.562138095238,232.94,11.67,2106.6499,2.7546,6513.07140472122,205.1,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.463671350998796,28.08,7.91,26.23,17.85,12.9086104118065,"COLORADO PLATEAUS"
"772",15020009,2012,35.4144666666667,-109.562138095238,149.4,13.22,2106.6499,2.7546,6513.07140472122,187.82,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.542296138859057,7.16,3.02,28.44,16.18,0,"COLORADO PLATEAUS"
"773",15020009,2013,35.4144666666667,-109.562138095238,227.29,11.83,2106.6499,2.7546,6513.07140472122,261.48,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.416706404112174,26.13,5.53,34.33,15.81,0,"COLORADO PLATEAUS"
"774",15020009,2014,35.4144666666667,-109.562138095238,205.77,13.04,2106.6499,2.7546,6513.07140472122,225.34,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.428337307676616,23.78,12.71,20.36,1.91,0,"COLORADO PLATEAUS"
"775",15020009,2015,35.4144666666667,-109.562138095238,322.96,12.53,2106.6499,2.7546,6513.07140472122,374.06,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.357048427990804,22.88,17.41,37.68,32.55,0,"COLORADO PLATEAUS"
"776",15020009,2016,35.4144666666667,-109.562138095238,247.2,12.72,2106.6499,2.7546,6513.07140472122,235.51,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.460375964190871,23.75,13.38,26.9,15.11,5.38179502139128,"COLORADO PLATEAUS"
"777",15020009,2017,35.4144666666667,-109.562138095238,189.5,13.31,2106.6499,2.7546,6513.07140472122,168.77,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.564125420443645,4.94,14.78,26.52,28.3,11.6943199657967,"COLORADO PLATEAUS"
"778",15020009,2018,35.4144666666667,-109.562138095238,234.99,13.05,2106.6499,2.7546,6513.07140472122,247.46,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.393792437679675,31.79,4.86,32.59,6.58,0,"COLORADO PLATEAUS"
"779",15020009,2019,35.4144666666667,-109.562138095238,254.43,11.58,2106.6499,2.7546,6513.07140472122,297.78,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.489563290701206,23.47,17.9,9.56,27.01,0,"COLORADO PLATEAUS"
"780",15020009,2020,35.4144666666667,-109.562138095238,164.54,13.19,2106.6499,2.7546,6513.07140472122,137.69,0.4072,0.3588,0.1701,0.3827,0,1e-04,0,0,0,0.0043,4e-04,2e-04,1e-04,0.014,0,0.2361,0,0.5902,0.1539,0,0,4e-04,4e-04,0.6183,0,0.7055,0,0,0,0.2042,0,0,0.0904,0,0,0,0,0.0012,0.4322,0.5666,0.544244783254113,6.73,17.73,11.74,26.56,14.6129724303729,"COLORADO PLATEAUS"
"781",15020010,1991,34.54514,-110.68939,477.56,11.23,2123.643,4.7055,6402.56416658325,388.86,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.285002878748328,38.37,43.34,35.89,35.24,25.2797553449767,"COLORADO PLATEAUS"
"782",15020010,1992,34.54514,-110.68939,645.03,11.47,2123.643,4.7055,6402.56416658325,565.58,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.294400270756321,19.73,53.59,76.53,51.26,23.3901015115897,"COLORADO PLATEAUS"
"783",15020010,1993,34.54514,-110.68939,541.54,11.47,2123.643,4.7055,6402.56416658325,397.83,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.243453240048083,44.03,15.1,40.28,118.82,34.98666512731,"COLORADO PLATEAUS"
"784",15020010,1994,34.54514,-110.68939,455.53,12.05,2123.643,4.7055,6402.56416658325,391.84,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.227458829231942,45.82,36.14,40.15,20.53,14.4868528337824,"COLORADO PLATEAUS"
"785",15020010,1995,34.54514,-110.68939,419.37,12.37,2123.643,4.7055,6402.56416658325,340.41,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.246339677228821,30.62,26.49,33.44,53.16,19.4509809139877,"COLORADO PLATEAUS"
"786",15020010,1996,34.54514,-110.68939,379.29,12.84,2123.643,4.7055,6402.56416658325,336.47,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.237407931382956,57.07,6.6,48.27,20.79,10.1658076218182,"COLORADO PLATEAUS"
"787",15020010,1997,34.54514,-110.68939,470.46,11.9,2123.643,4.7055,6402.56416658325,354.77,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.232044060239529,37.99,13.99,37.59,46.52,26.8451773291112,"COLORADO PLATEAUS"
"788",15020010,1998,34.54514,-110.68939,432.51,11.3,2123.643,4.7055,6402.56416658325,440.62,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.23327358880117,46.02,33.66,34.92,45.44,0,"COLORADO PLATEAUS"
"789",15020010,1999,34.54514,-110.68939,362.05,12.32,2123.643,4.7055,6402.56416658325,395.27,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.245243296647543,27.91,18.97,66.9,12.89,0,"COLORADO PLATEAUS"
"790",15020010,2000,34.54514,-110.68939,382.12,12.88,2123.643,4.7055,6402.56416658325,334.71,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.220879312212097,46.83,26.37,44.49,6.49,10.4718881919755,"COLORADO PLATEAUS"
"791",15020010,2001,34.54514,-110.68939,357.7,12.57,2123.643,4.7055,6402.56416658325,348.93,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.237658135997199,13.11,29.44,45.96,24.4,2.08426185269543,"COLORADO PLATEAUS"
"792",15020010,2002,34.54514,-110.68939,236.78,12.49,2123.643,4.7055,6402.56416658325,271.63,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.248148922099719,29.9,7.24,22.58,13.38,0,"COLORADO PLATEAUS"
"793",15020010,2003,34.54514,-110.68939,358.92,13.03,2123.643,4.7055,6402.56416658325,364.45,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.197465119924924,35.16,15.35,34.14,43.62,0,"COLORADO PLATEAUS"
"794",15020010,2004,34.54514,-110.68939,424.16,12,2123.643,4.7055,6402.56416658325,383.99,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.239014120526695,57.4,18.4,29.16,23.02,9.60119722155735,"COLORADO PLATEAUS"
"795",15020010,2005,34.54514,-110.68939,396.08,12.26,2123.643,4.7055,6402.56416658325,311.67,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.255846062704027,14.28,22.56,37.8,77.58,21.5959661528469,"COLORADO PLATEAUS"
"796",15020010,2006,34.54514,-110.68939,342.43,12.29,2123.643,4.7055,6402.56416658325,351.64,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.277864522309765,23.12,18.85,63.01,1.64,0,"COLORADO PLATEAUS"
"797",15020010,2007,34.54514,-110.68939,450.56,12.82,2123.643,4.7055,6402.56416658325,271.03,0.0319,0.7447,0.09,0.521,0,5e-04,2e-04,0,7e-04,0.0123,0.001,5e-04,1e-04,0.0025,0,0.3953,0,0.4489,0.137,0,0,0.0014,3e-04,0.9547,0,0.1167,0,0,0,0.8738,0,0,0.0095,0,0,0,0,9e-04,0.6474,0.3517,0.181516458283947,13.36,12.68,59.48,28.32,32.587649755717,"COLORADO PLATEAUS"
